year,county_code,deaths,population,crude_rate
2012,6071,206,2081313,9.9
2012,6073,205,3177063,6.45
2012,6075,44,825863,5.33
2012,6077,112,702612,15.94
2012,6079,28,274804,10.19
2012,6081,24,739311,3.25
2012,6083,33,431249,7.65
2012,6085,85,1837504,4.63
2012,6087,24,266776,9.0
2012,6089,28,178586,15.68
2012,6093,11,44154,24.912805181863476
2012,6095,56,420757,13.31
2012,6097,33,491829,6.71
2012,6099,61,521726,11.69
2012,6101,15,95022,15.785818021089854
2012,6107,48,451977,10.62
2012,6111,53,835981,6.34
2012,8001,59,459598,12.84
2012,8005,72,595546,12.09
2012,8013,26,305318,8.52
2012,8031,72,634265,11.35
2012,8035,26,298215,8.72
2012,8041,105,644964,16.28
2012,8059,63,545358,11.55
2012,8067,13,52401,24.808686857121046
2012,8069,38,310487,12.24
2012,8077,38,147848,25.7
2012,8101,22,160852,13.68
2012,8123,30,263691,11.38
2012,9001,75,933835,8.03
2012,9003,55,897259,6.13
2012,9005,10,187530,5.332480136511492
2012,9009,47,862813,5.45
2012,9011,17,274170,6.20053251632199
2012,9013,10,151539,6.598961323487683
2012,10001,14,167626,8.351926312147281
2012,10003,64,546076,11.72
2012,10005,18,203390,8.849992625006145
2012,11001,68,632323,10.75
2012,12001,25,251417,9.94
2012,12005,27,171903,15.71
2012,12009,88,547307,16.08
2012,12011,188,1815137,10.36
2012,12015,30,162449,18.47
2012,12017,27,139360,19.37
2012,12019,25,194345,12.86
2012,12021,28,332427,8.42
2012,12023,14,67966,20.598534561398345
2012,12031,186,879602,21.15
2012,12033,54,302715,17.84
2012,12039,11,46528,23.641678129298487
2012,12053,18,173422,10.379305970407446
2012,12055,16,98128,16.305233980107616
2012,12057,135,1277746,10.57
2012,12061,15,140567,10.671067889333912
2012,12069,47,303186,15.5
2012,12071,94,645293,14.57
2012,12073,41,283769,14.45
2012,12081,47,333895,14.08
2012,12083,51,335125,15.22
2012,12085,23,148817,15.46
2012,12086,289,2591035,11.15
2012,12089,13,74629,17.419501802248455
2012,12091,24,190083,12.63
2012,12095,126,1202234,10.48
2012,12097,22,287416,7.65
2012,12099,174,1356545,12.83
2012,12101,59,470391,12.54
2012,12103,112,921319,12.16
2012,12105,50,616158,8.11
2012,12107,15,73263,20.474182056426844
2012,12109,31,202188,15.33
2012,12111,37,283866,13.03
2012,12113,24,158512,15.14
2012,12115,60,386147,15.54
2012,12117,41,430838,9.52
2012,12127,93,496950,18.71
2012,12131,10,57582,17.366538154284324
2012,13013,10,70169,14.251307557468397
2012,13015,11,100661,10.927767457108512
2012,13021,22,156462,14.06
2012,13039,10,51402,19.45449593401035
2012,13045,14,111580,12.547051442910915
2012,13051,44,276434,15.92
2012,13057,26,221315,11.75
2012,13059,17,120266,14.13533334441987
2012,13063,38,265888,14.29
2012,13067,60,707442,8.48
2012,13069,10,43170,23.16423442205235
2012,13071,12,46137,26.009493465114765
2012,13073,12,131627,9.116670591899839
2012,13077,13,130929,9.929045513217087
2012,13089,110,707089,15.56
2012,13095,10,94501,10.581898604247575
2012,13097,14,133971,10.450022766121025
2012,13113,13,107524,12.090324020683754
2012,13115,10,96177,10.39749628289508
2012,13117,15,187928,7.981780256268358
2012,13121,146,977773,14.93
2012,13127,13,81022,16.045024808076818
2012,13135,71,842046,8.43
2012,13139,21,185416,11.33
2012,13143,14,28400,49.29577464788732
2012,13151,31,209053,14.83
2012,13153,11,146136,7.527234904472547
2012,13185,14,114552,12.221523849430827
2012,13215,35,198413,17.64
2012,13217,15,101505,14.777597162701344
2012,13223,18,144800,12.430939226519339
2012,13245,39,202587,19.25
2012,13255,11,63865,17.223831519611682
2012,13277,10,41064,24.352230664328854
2012,13285,13,68468,18.98697201612432
2012,13297,12,84575,14.188590008867868
2012,13305,11,30305,36.297640653357526
2012,15001,16,189191,8.457061910978853
2012,15003,21,976372,2.15
2012,16001,43,409061,10.51
2012,16005,17,83800,20.286396181384248
2012,16019,14,106684,13.12286753402572
2012,16027,27,193888,13.93
2012,16055,17,142357,11.941808270755915
2012,16069,10,39531,25.29660266626192
2012,17019,10,203276,4.919419902005155
2012,17031,669,5231351,12.79
2012,17043,38,927987,4.09
2012,17089,22,522487,4.21
2012,17091,10,113040,8.846426043878273
2012,17097,26,702120,3.7
2012,17111,15,308145,4.867838193058463
2012,17115,11,110122,9.988921378107916
2012,17119,25,267883,9.33
2012,17143,26,187254,13.88
2012,17163,37,268858,13.76
2012,17167,25,199271,12.55
2012,17179,11,135949,8.091269520187717
2012,17197,54,682518,7.91
2012,17201,27,292069,9.24
2012,18003,45,360412,12.49
2012,18005,11,79129,13.901350958561338
2012,18019,15,111951,13.398719082455719
2012,18035,10,117364,8.520500323779011
2012,18039,18,199619,9.017177723563389
2012,18043,15,75283,19.924817023763666
2012,18053,10,69330,14.423770373575653
2012,18057,13,289495,4.4905784210435415
2012,18063,14,150434,9.306406796335935
2012,18081,12,143191,8.380414970214607
2012,18085,12,77609,15.462124238168254
2012,18089,92,493618,18.64
2012,18091,13,111246,11.68581342250508
2012,18095,13,130348,9.97330223708841
2012,18097,161,918977,17.52
2012,18109,11,69356,15.860199550147067
2012,18127,17,165682,10.260619741432382
2012,18141,36,266344,13.52
2012,18163,16,180858,8.846719525815834
2012,18167,17,108428,15.678607001881433
2012,18177,10,68346,14.631434173177654
2012,19061,10,95097,10.515578830036699
2012,19103,10,136317,7.33584219136278
2012,19113,16,215295,7.431663531433615
2012,19153,23,443710,5.18
2012,19163,17,168799,10.071149710602551
2012,20091,57,559913,10.18
2012,20103,13,77739,16.722623136392286
2012,20169,11,55988,19.647067228691864
2012,20173,66,503889,13.1
2012,20177,36,178991,20.11
2012,20209,29,159129,18.22
2012,21009,12,42631,28.148530412141398
2012,21029,10,75896,13.175924949931485
2012,21037,11,90908,12.100145201742421
2012,21047,15,75427,19.886777944237473
2012,21059,11,97847,11.242041145870594
2012,21067,39,305489,12.77
2012,21083,10,37544,26.6354144470488
2012,21093,18,107025,16.818500350385424
2012,21107,12,46718,25.686031080097607
2012,21111,125,750828,16.65
2012,21117,14,161711,8.657419717891795
2012,21125,11,59462,18.49920957922707
2012,21145,19,65549,28.985949442401864
2012,21195,11,64178,17.139829848234598
2012,21199,13,63593,20.442501533187613
2012,21227,20,117110,17.08
2012,22001,13,61912,20.997544902442176
2012,22009,11,41632,26.421983089930823
2012,22015,17,122197,13.911961832123538
2012,22017,41,257093,15.95
2012,22019,24,194493,12.34
2012,22031,10,26963,37.08786114304788
2012,22033,106,444526,23.85
2012,22051,80,433676,18.45
2012,22055,35,227055,15.41
2012,22057,10,97029,10.306197116326047
2012,22063,25,131942,18.95
2012,22071,175,369250,47.39
2012,22073,21,155363,13.52
2012,22079,21,132373,15.86
2012,22087,13,41635,31.22373003482647
2012,22095,11,44758,24.576612002323603
2012,22097,12,83662,14.343429513996798
2012,22103,27,239453,11.28
2012,22105,25,123441,20.25
2012,22109,19,111893,16.98050816404958
2012,23001,10,107609,9.292903009971285
2012,23005,15,283921,5.283159752184587
2012,23009,10,54558,18.32911763627699
2012,23011,13,121853,10.668592484386926
2012,23019,19,153746,12.358045087351865
2012,23031,19,199005,9.54749880656265
2012,24003,32,550488,5.81
2012,24005,78,817455,9.54
2012,24009,14,89628,15.620118712902217
2012,24013,14,167217,8.372354485488914
2012,24015,10,101696,9.833228445563247
2012,24017,11,150592,7.304504887377815
2012,24021,17,239582,7.09569166297969
2012,24025,18,248622,7.239906363877695
2012,24027,14,299430,4.675550212069599
2012,24031,39,1004709,3.88
2012,24033,85,881138,9.65
2012,24037,12,108987,11.01048748933359
2012,24043,13,149180,8.714304866604103
2012,24045,11,100647,10.92928750981152
2012,24510,191,621342,30.74
2012,25005,16,551082,2.9033791704319865
2012,25009,20,755618,2.65
2012,25013,19,465923,4.077927039446433
2012,25017,35,1537215,2.28
2012,25021,20,681845,2.93
2012,25023,15,499759,3.0014466973081024
2012,25025,44,744426,5.91
2012,25027,43,806163,5.33
2012,26005,10,112039,8.925463454689885
2012,26025,22,135099,16.28
2012,26049,92,418408,21.99
2012,26065,19,281723,6.744213287520011
2012,26075,12,160309,7.485543544030591
2012,26077,17,254580,6.677665174012097
2012,26081,38,614462,6.18
2012,26087,15,88173,17.012010479398455
2012,26091,12,98987,12.122804004566255
2012,26093,14,182838,7.657051597589122
2012,26099,62,847383,7.32
2012,26115,11,151048,7.282453259890895
2012,26121,13,170182,7.6388807276915305
2012,26125,111,1220657,9.09
2012,26139,13,269099,4.8309358265917
2012,26145,42,198353,21.17
2012,26147,15,160644,9.337416896989618
2012,26157,10,54662,18.2942446306392
2012,26161,19,350946,5.413938326694136
2012,26163,455,1792365,25.39
2012,27003,25,336414,7.43
2012,27019,11,93707,11.73871749175622
2012,27037,19,405088,4.690338889327752
2012,27053,84,1184576,7.09
2012,27123,36,520152,6.92
2012,27137,24,200319,11.98
2012,27139,11,135152,8.138984254765006
2012,27145,10,151606,6.5960450114111575
2012,28033,26,166234,15.64
2012,28035,10,76894,13.004915858194396
2012,28045,10,45255,22.097005855706552
2012,28047,27,194029,13.92
2012,28049,64,248643,25.74
2012,28059,22,140298,15.68
2012,28067,16,68641,23.30968371672907
2012,28075,11,80220,13.712291199202193
2012,28089,13,98468,13.20225860177926
2012,28107,12,34473,34.80985118788617
2012,28109,10,55295,18.08481779546071
2012,28121,22,145165,15.16
2012,28151,12,49750,24.12060301507538
2012,29019,18,168535,10.680274127035927
2012,29037,13,100376,12.951303100342711
2012,29043,11,79824,13.780316696732813
2012,29047,23,227577,10.11
2012,29051,12,76363,15.714416667757947
2012,29071,20,101412,19.72
2012,29077,29,280626,10.33
2012,29095,145,677377,21.41
2012,29097,16,115258,13.881899737979142
2012,29099,35,220209,15.89
2012,29183,27,368666,7.32
2012,29189,154,1000438,15.39
2012,29510,99,318172,31.12
2012,30013,13,81723,15.907394491146922
2012,30029,14,91633,15.278338589809348
2012,30031,16,92614,17.27600578746194
2012,30049,13,64876,20.038226771070967
2012,30063,19,110977,17.120664642223165
2012,30111,25,151882,16.46
2012,31055,60,531265,11.29
2012,31109,20,293407,6.82
2012,31153,13,165853,7.838266416646066
2012,32003,259,2000759,12.95
2012,32007,10,51216,19.525148391127775
2012,32031,50,429908,11.63
2012,33009,11,89181,12.334465861562443
2012,33011,33,402922,8.19
2012,33015,22,297820,7.39
2012,34001,38,275422,13.8
2012,34003,14,918888,1.5235806757733261
2012,34005,16,451336,3.5450307531417833
2012,34007,68,513539,13.24
2012,34011,13,157785,8.239059479671704
2012,34013,98,787744,12.44
2012,34017,14,652302,2.1462451441203614
2012,34021,24,368303,6.52
2012,34023,26,823041,3.16
2012,34025,17,629384,2.70105372872523
2012,34029,18,580470,3.100935448860406
2012,34031,25,502885,4.97
2012,34037,12,147442,8.138793559501364
2012,34039,24,543976,4.41
2012,35001,99,673460,14.7
2012,35005,17,65784,25.842150066885566
2012,35013,22,214445,10.26
2012,35015,15,54419,27.5639023135302
2012,35031,11,73016,15.065191190971841
2012,35039,11,40318,27.28309936008731
2012,35043,18,135588,13.275511107177627
2012,35045,21,128529,16.34
2012,35049,29,146375,19.81
2012,35061,11,76631,14.354504051885007
2012,36001,16,305455,5.238087443322257
2012,36005,83,1408473,5.89
2012,36007,11,198060,5.553872563869534
2012,36013,12,133539,8.986138880776402
2012,36025,11,47276,23.267619934004568
2012,36029,73,919086,7.94
2012,36045,13,120262,10.809732084947864
2012,36047,123,2565635,4.79
2012,36055,56,747813,7.49
2012,36059,56,1349233,4.15
2012,36061,30,1619090,1.85
2012,36063,18,215124,8.367267250515981
2012,36065,18,233556,7.706931100035965
2012,36067,28,466852,6.0
2012,36071,22,374512,5.87
2012,36075,10,121700,8.216926869350862
2012,36081,77,2272771,3.39
2012,36083,15,159835,9.384677949135044
2012,36085,10,470728,2.1243690623884706
2012,36087,10,317757,3.1470589160899682
2012,36091,16,222133,7.202891961122391
2012,36093,10,155124,6.446455738634898
2012,36103,66,1499273,4.4
2012,36111,11,181791,6.050904610239231
2012,36119,30,961670,3.12
2012,37001,21,153920,13.64
2012,37019,14,112257,12.471382630927248
2012,37021,31,244490,12.68
2012,37023,13,90505,14.363847301254076
2012,37025,18,184498,9.756203319277173
2012,37035,29,154339,18.79
2012,37045,18,97474,18.46646285163223
2012,37047,12,57638,20.819598181755094
2012,37049,18,104770,17.180490598453755
2012,37051,65,324049,20.06
2012,37057,13,163260,7.962758789660664
2012,37063,28,279641,10.01
2012,37065,12,55954,21.446187940093647
2012,37067,30,358137,8.38
2012,37069,10,61475,16.26677511183408
2012,37071,21,208049,10.09
2012,37081,51,500879,10.18
2012,37085,15,122135,12.281491791869652
2012,37087,11,58908,18.673185305900727
2012,37089,18,108266,16.625718138658492
2012,37093,10,50536,19.787873990818426
2012,37097,11,162708,6.760577230375889
2012,37101,17,174938,9.7177285666922
2012,37119,84,969031,8.67
2012,37125,15,90302,16.610927775686033
2012,37127,11,95708,11.493292096794416
2012,37129,20,209234,9.56
2012,37133,25,183263,13.64
2012,37135,12,137941,8.699371470411263
2012,37147,20,172554,11.59
2012,37151,21,142466,14.74
2012,37155,38,135496,28.05
2012,37159,14,138180,10.131712259371833
2012,37161,10,67323,14.853764686659833
2012,37163,10,63949,15.63746110181551
2012,37171,10,73561,13.59415994888596
2012,37179,24,208520,11.51
2012,37181,16,45132,35.45156430027475
2012,37183,61,952151,6.41
2012,37191,23,124246,18.51
2012,38017,11,156157,7.044192703497122
2012,39003,14,105141,13.31545258272225
2012,39007,13,100389,12.949625955034914
2012,39017,22,370589,5.94
2012,39023,12,137206,8.745973208168738
2012,39025,14,199085,7.032172187758998
2012,39029,17,106507,15.961392208962792
2012,39035,174,1265111,13.75
2012,39041,12,181061,6.627600642877262
2012,39045,11,147474,7.458941915185049
2012,39049,145,1195537,12.13
2012,39055,18,93680,19.214346712211785
2012,39057,14,163587,8.558137260295744
2012,39061,106,802038,13.22
2012,39081,24,68389,35.09
2012,39085,23,229582,10.02
2012,39087,12,62109,19.320871371298846
2012,39089,25,167537,14.92
2012,39093,19,301478,6.302284080430413
2012,39095,60,437998,13.7
2012,39099,44,235145,18.71
2012,39103,12,173684,6.909099283756707
2012,39113,66,534325,12.35
2012,39119,11,85950,12.798138452588715
2012,39141,10,77429,12.915057665732478
2012,39145,10,78477,12.742587000012744
2012,39151,37,374868,9.87
2012,39153,47,540811,8.69
2012,39155,30,207406,14.46
2012,40017,16,122560,13.054830287206267
2012,40027,26,265638,9.79
2012,40031,24,126390,18.99
2012,40037,13,70651,18.400305728156717
2012,40097,13,41168,31.577924601632333
2012,40101,12,70596,16.998130205677377
2012,40109,155,741781,20.9
2012,40113,11,47917,22.956362042698835
2012,40119,13,78399,16.58184415617546
2012,40125,11,70760,15.545505935556813
2012,40131,10,88367,11.316441658085031
2012,40143,109,613816,17.76
2012,41005,45,383857,11.72
2012,41011,11,62534,17.59043080564173
2012,41017,19,162277,11.70837518563937
2012,41019,25,107164,23.33
2012,41029,33,206412,15.99
2012,41033,11,82930,13.264198721813576
2012,41035,14,65912,21.240441801189466
2012,41039,33,354542,9.31
2012,41047,36,319985,11.25
2012,41051,61,759256,8.03
2012,41067,52,547672,9.49
2012,41071,15,100255,14.961847289411999
2012,42001,16,101482,15.766342799708323
2012,42003,160,1229338,13.02
2012,42007,16,170245,9.398220212047343
2012,42011,39,413491,9.43
2012,42013,21,127121,16.52
2012,42017,46,627053,7.34
2012,42019,17,184970,9.190679569659945
2012,42021,21,141584,14.83
2012,42025,14,65006,21.536473556287113
2012,42027,12,155171,7.733403793234561
2012,42029,25,506575,4.94
2012,42033,11,81184,13.549467875443435
2012,42039,10,87598,11.415785748533072
2012,42041,20,238614,8.38
2012,42043,26,269665,9.64
2012,42045,58,561098,10.34
2012,42049,27,280646,9.62
2012,42051,16,135660,11.794191360754828
2012,42055,13,151275,8.59362088910924
2012,42069,17,214477,7.926257827179605
2012,42071,30,526823,5.69
2012,42073,12,89871,13.35247187635611
2012,42075,13,135251,9.611758877938057
2012,42077,42,355245,11.82
2012,42079,40,321027,12.46
2012,42089,19,168798,11.256057536226733
2012,42091,44,808460,5.44
2012,42095,22,299267,7.35
2012,42101,359,1547607,23.2
2012,42107,25,147063,17.0
2012,42125,21,208716,10.06
2012,42127,13,51955,25.021653353863922
2012,42129,26,363395,7.15
2012,42133,50,437846,11.42
2012,44007,30,628323,4.77
2012,45003,31,162812,19.04
2012,45007,38,189355,20.07
2012,45013,28,168049,16.66
2012,45015,23,189781,12.12
2012,45019,58,365162,15.88
2012,45021,12,55662,21.558693543171284
2012,45031,11,68139,16.143471433393504
2012,45035,17,142496,11.930159443072085
2012,45041,17,137948,12.323484211441992
2012,45045,56,467605,11.98
2012,45047,13,69756,18.636389701244337
2012,45051,49,282285,17.36
2012,45055,12,62343,19.248351859872
2012,45057,19,79089,24.023568384984006
2012,45059,11,66223,16.610543164761488
2012,45063,48,270406,17.75
2012,45073,14,74627,18.759966232060783
2012,45075,28,91476,30.61
2012,45077,22,119670,18.38
2012,45079,51,393830,12.95
2012,45083,44,288745,15.24
2012,45085,20,108052,18.51
2012,45091,24,234635,10.23
2012,46099,13,175037,7.427001148328639
2012,46103,18,104347,17.25013656358113
2012,47001,10,75416,13.259785721862736
2012,47009,14,124177,11.274229527207131
2012,47011,14,101134,13.843020151482191
2012,47021,12,39271,30.556899493264748
2012,47031,10,53222,18.78922250197287
2012,47035,18,57029,31.562889056444963
2012,47037,91,648295,14.04
2012,47053,10,49626,20.150727441260628
2012,47059,11,68819,15.983957918598062
2012,47065,51,345545,14.76
2012,47093,65,441311,14.73
2012,47113,19,98656,19.25883879338307
2012,47119,12,81990,14.635931211123308
2012,47123,11,45133,24.372410431391664
2012,47125,35,184468,18.97
2012,47145,13,53469,24.313153415998055
2012,47147,13,66931,19.422987853162212
2012,47149,37,274454,13.48
2012,47157,192,940764,20.41
2012,47163,30,156786,19.13
2012,47165,15,166123,9.029454079206372
2012,47179,17,125094,13.589780485075224
2012,47187,12,192911,6.220485094162593
2012,47189,11,118961,9.246727919234035
2012,48005,10,87597,11.415916070185052
2012,48027,49,323037,15.17
2012,48029,200,1785704,11.2
2012,48037,12,93148,12.882724266758279
2012,48039,26,324769,8.01
2012,48061,23,415557,5.53
2012,48085,51,834642,6.11
2012,48091,16,114384,13.987970345502866
2012,48113,309,2453843,12.59
2012,48121,51,707304,7.21
2012,48135,19,144325,13.164732374848432
2012,48141,43,827398,5.2
2012,48157,43,627293,6.85
2012,48167,24,300484,7.99
2012,48181,11,121935,9.021199819576005
2012,48183,17,122658,13.859674868333087
2012,48187,11,139841,7.866076472565271
2012,48201,487,4253700,11.45
2012,48203,10,67450,14.825796886582655
2012,48209,12,168990,7.101011894194922
2012,48213,18,79094,22.757731307052367
2012,48215,42,806552,5.21
2012,48245,38,251813,15.09
2012,48251,21,153441,13.69
2012,48257,18,106753,16.861352842543067
2012,48265,12,49786,24.103161531354196
2012,48277,15,49811,30.113830278452546
2012,48303,33,285760,11.55
2012,48309,13,238707,5.446007029538304
2012,48329,18,146645,12.274540557127757
2012,48339,58,485047,11.96
2012,48355,40,347691,11.5
2012,48361,17,82977,20.48760499897562
2012,48367,17,119712,14.200748462977813
2012,48375,22,122335,17.98
2012,48381,10,125082,7.994755440431078
2012,48423,43,214821,20.02
2012,48439,175,1880153,9.31
2012,48441,20,133473,14.98
2012,48451,15,113281,13.241408532763659
2012,48453,93,1095584,8.49
2012,48459,10,39995,25.003125390673837
2012,48469,17,89269,19.043564955359642
2012,48491,34,456232,7.45
2012,49011,26,315809,8.23
2012,49035,122,1063842,11.47
2012,49049,41,540504,7.59
2012,49053,26,144809,17.95
2012,49057,30,236640,12.68
2012,50007,11,158504,6.939887952354514
2012,51015,14,73658,19.006760976404465
2012,51041,39,323856,12.04
2012,51059,48,1118602,4.29
2012,51069,10,80317,12.450664242937362
2012,51085,19,100668,18.873922199705966
2012,51087,36,314932,11.43
2012,51107,13,336898,3.8587346912121774
2012,51143,11,62807,17.513971372617704
2012,51153,20,430289,4.65
2012,51161,16,92901,17.222634847848788
2012,51191,10,55190,18.11922449719152
2012,51550,28,228417,12.26
2012,51650,24,136836,17.54
2012,51700,31,180726,17.15
2012,51710,45,245782,18.31
2012,51730,10,31973,31.276389453601478
2012,51740,19,96470,19.695242044158807
2012,51760,43,210309,20.45
2012,51770,13,97469,13.337573997886508
2012,51810,41,447021,9.17
2012,53005,20,182398,10.97
2012,53007,13,73687,17.642189259978014
2012,53009,10,71863,13.91536673949042
2012,53011,47,438287,10.72
2012,53025,10,91723,10.902390894323124
2012,53027,12,71692,16.73826926295821
2012,53033,159,2007440,7.92
2012,53035,32,254991,12.55
2012,53041,12,75621,15.86860792636966
2012,53045,14,60832,23.014203051025774
2012,53053,85,811681,10.47
2012,53061,60,733036,8.19
2012,53063,45,475735,9.46
2012,53065,14,43538,32.15581790619689
2012,53067,38,258332,14.71
2012,53073,11,205262,5.359004589256657
2012,53077,31,246977,12.55
2012,54003,13,107098,12.138415283198567
2012,54025,11,35820,30.709101060859854
2012,54039,29,192179,15.09
2012,54055,13,62523,20.792348415782993
2012,54061,10,100332,9.966909859267233
2012,54081,14,79021,17.716809455714305
2012,55009,18,253032,7.113724746277152
2012,55025,26,503523,5.16
2012,55073,11,134735,8.16417411956804
2012,55079,131,955205,13.71
2012,55087,16,178816,8.947745168217608
2012,55101,19,194797,9.753743640815824
2012,55105,12,160418,7.480457305289931
2012,55117,10,115009,8.694971697867123
2012,55127,11,102851,10.69508317857872
2012,55133,28,392292,7.14
2012,55139,16,168794,9.479009917414126
2012,56005,10,47874,20.888164765843673
2012,56013,14,41110,34.05497445876916
2012,56021,19,94483,20.109437676619073
2012,56025,13,78621,16.535022449472788
2012,56029,10,28702,34.840777646157065
2013,1001,13,55246,23.53111537486877
2013,1003,26,195540,13.3
2013,1015,20,116736,17.13
2013,1017,10,34162,29.27229084948188
2013,1043,11,80811,13.612008266201384
2013,1047,18,41996,42.86122487855986
2013,1051,12,80902,14.832760623964797
2013,1055,20,103931,19.24
2013,1069,12,103668,11.575413821044101
2013,1071,12,52951,22.662461521028874
2013,1073,141,659479,21.38
2013,1079,10,33587,29.77342424152202
2013,1081,22,150933,14.58
2013,1089,55,346892,15.86
2013,1095,18,94760,18.995356690586746
2013,1097,80,414079,19.32
2013,1101,56,226659,24.71
2013,1103,12,119787,10.017781562273035
2013,1113,14,59585,23.495846270034406
2013,1115,17,86308,19.696899476294202
2013,1117,20,204180,9.8
2013,1121,16,81096,19.729703067968828
2013,1125,35,200821,17.43
2013,1127,10,65998,15.151974302251583
2013,2020,46,300950,15.28
2013,2090,18,100436,17.921860687402923
2013,2122,15,57147,26.24809701296656
2013,2170,19,95192,19.959660475670226
2013,2270,10,7977,125.36041118214867
2013,4001,15,71934,20.852448077404286
2013,4003,21,129473,16.22
2013,4005,15,136539,10.985872168391449
2013,4007,12,53053,22.618890543418846
2013,4013,538,4009412,13.42
2013,4015,50,203030,24.63
2013,4017,15,107322,13.976631072846201
2013,4019,164,996554,16.46
2013,4021,35,389350,8.99
2013,4025,41,215133,19.06
2013,4027,24,201201,11.93
2013,5005,11,40957,26.8574358473521
2013,5007,17,237297,7.164018087038605
2013,5009,11,37396,29.414910685634826
2013,5031,13,101488,12.809396184770613
2013,5033,15,61640,24.334847501622324
2013,5045,12,119580,10.035122930255897
2013,5051,16,97173,16.465479093987014
2013,5055,13,43097,30.164512611086618
2013,5063,11,36997,29.73214044381977
2013,5069,22,73191,30.06
2013,5093,11,44765,24.572768904277893
2013,5099,10,8799,113.64927832708263
2013,5119,80,391284,20.45
2013,5125,15,114404,13.111429670291248
2013,5131,16,127342,12.564589844670259
2013,5143,18,216410,8.317545399935307
2013,5145,19,78483,24.209064383369647
2013,6001,148,1578891,9.37
2013,6007,28,222090,12.61
2013,6009,11,44515,24.710771650005615
2013,6013,95,1094205,8.68
2013,6017,16,181737,8.803930955171484
2013,6019,96,955272,10.05
2013,6023,16,134493,11.896529930925773
2013,6029,104,864124,12.04
2013,6033,13,63860,20.357031005324146
2013,6037,740,10017068,7.39
2013,6039,20,152389,13.12
2013,6045,18,87192,20.644095788604456
2013,6047,32,263228,12.16
2013,6053,50,428826,11.66
2013,6057,11,98200,11.20162932790224
2013,6059,143,3114363,4.59
2013,6061,27,367309,7.35
2013,6065,195,2292507,8.51
2013,6067,140,1462131,9.58
2013,6071,186,2088371,8.91
2013,6073,221,3211252,6.88
2013,6075,25,837442,2.99
2013,6077,74,704379,10.51
2013,6079,34,276443,12.3
2013,6081,42,747373,5.62
2013,6083,18,435697,4.131311438912823
2013,6085,80,1862041,4.3
2013,6087,19,269419,7.052212353249028
2013,6089,27,178980,15.09
2013,6095,54,424788,12.71
2013,6097,25,495025,5.05
2013,6099,54,525491,10.28
2013,6103,14,63057,22.20213457665287
2013,6107,66,454143,14.53
2013,6111,83,839620,9.89
2013,6113,10,204593,4.887752757914494
2013,8001,47,469193,10.02
2013,8005,56,607070,9.22
2013,8013,32,310048,10.32
2013,8029,10,30483,32.80517009480695
2013,8031,61,649495,9.39
2013,8035,33,305963,10.79
2013,8041,108,655044,16.49
2013,8043,13,46451,27.986480377171645
2013,8045,10,57302,17.45139785696834
2013,8059,43,551798,7.79
2013,8069,30,315988,9.49
2013,8077,19,147554,12.87664177182591
2013,8101,20,161451,12.39
2013,8123,29,269785,10.75
2013,9001,29,939904,3.09
2013,9003,44,898272,4.9
2013,9005,14,186924,7.489674948107252
2013,9009,46,862287,5.33
2013,9011,17,274150,6.2009848623016595
2013,10001,23,169416,13.58
2013,10003,66,549684,12.01
2013,10005,13,206649,6.290860347739404
2013,11001,71,646449,10.98
2013,12001,26,253451,10.26
2013,12005,34,174987,19.43
2013,12009,96,550823,17.43
2013,12011,168,1838844,9.14
2013,12015,25,164736,15.18
2013,12017,31,139271,22.26
2013,12019,20,196399,10.18
2013,12021,29,339642,8.54
2013,12023,17,67543,25.169151503486667
2013,12031,163,885855,18.4
2013,12033,50,305817,16.35
2013,12035,14,99956,14.006162711593102
2013,12053,29,174441,16.62
2013,12055,22,97616,22.54
2013,12057,140,1291578,10.84
2013,12061,22,141994,15.49
2013,12069,29,308034,9.41
2013,12071,71,661115,10.74
2013,12073,38,281845,13.48
2013,12075,11,39644,27.74694783573807
2013,12081,46,342106,13.45
2013,12083,72,337362,21.34
2013,12085,20,151263,13.22
2013,12086,295,2617176,11.27
2013,12087,15,76351,19.646108105984204
2013,12089,16,75710,21.133271694624224
2013,12091,31,193811,15.99
2013,12095,124,1225267,10.12
2013,12097,23,298504,7.71
2013,12099,170,1372171,12.39
2013,12101,62,475502,13.04
2013,12103,116,929048,12.49
2013,12105,76,623009,12.2
2013,12107,13,72577,17.912010692092537
2013,12109,28,209647,13.36
2013,12111,40,286832,13.95
2013,12113,22,161096,13.66
2013,12115,38,390429,9.73
2013,12117,40,436041,9.17
2013,12119,13,107056,12.143177402480944
2013,12127,77,500800,15.38
2013,12131,14,59807,23.408631096694368
2013,13015,11,101273,10.861730174873856
2013,13021,20,154721,12.93
2013,13045,17,112355,15.130612789817986
2013,13051,49,278434,17.6
2013,13057,26,225106,11.55
2013,13059,10,121265,8.246402506906362
2013,13063,48,264220,18.17
2013,13067,73,717190,10.18
2013,13073,17,135416,12.553907957700716
2013,13077,14,133180,10.512088902237574
2013,13089,98,713340,13.74
2013,13095,12,92969,12.907528315890241
2013,13115,11,95821,11.479738261967627
2013,13117,13,195405,6.652849210613854
2013,13121,136,984293,13.82
2013,13127,11,81508,13.495607793100064
2013,13135,78,859304,9.08
2013,13139,24,187745,12.78
2013,13151,25,211128,11.84
2013,13153,21,147658,14.22
2013,13175,10,47999,20.833767370153545
2013,13179,15,64135,23.388165588212363
2013,13185,25,112916,22.14
