year,county_code,deaths,population,crude_rate,state,county,candidate,party
2004,4025,37,187822,19.7,Arizona,Yavapai,George W. Bush,republican
2004,4027,24,172824,13.89,Arizona,Yuma,George W. Bush,republican
2004,5027,12,25154,47.70613023773555,Arkansas,Columbia,George W. Bush,republican
2004,5045,13,96162,13.518853601214616,Arkansas,Faulkner,George W. Bush,republican
2004,5051,15,91084,16.468314962013086,Arkansas,Garland,George W. Bush,republican
2004,5069,12,81455,14.732060646982998,Arkansas,Jefferson,John Kerry,democrat
2004,5091,10,41765,23.943493355680594,Arkansas,Miller,George W. Bush,republican
2004,5119,81,366608,22.09,Arkansas,Pulaski,John Kerry,democrat
2004,5125,12,90961,13.192467101285166,Arkansas,Saline,George W. Bush,republican
2004,5131,18,118168,15.232550267415883,Arkansas,Sebastian,George W. Bush,republican
2004,5143,16,176837,9.047880251304875,Arkansas,Washington,George W. Bush,republican
2004,6001,133,1445721,9.2,California,Alameda,John Kerry,democrat
2004,6007,23,213065,10.79,California,Butte,George W. Bush,republican
2004,6013,107,992424,10.78,California,Contra Costa,John Kerry,democrat
2004,6017,15,171653,8.738559768835966,California,El Dorado,George W. Bush,republican
2004,6019,97,861035,11.27,California,Fresno,George W. Bush,republican
2004,6023,12,130702,9.181190800446819,California,Humboldt,John Kerry,democrat
2004,6025,13,152259,8.538083134658708,California,Imperial,John Kerry,democrat
2004,6029,78,736296,10.59,California,Kern,George W. Bush,republican
2004,6037,1151,9793263,11.75,California,Los Angeles,John Kerry,democrat
2004,6041,19,243769,7.79426424196678,California,Marin,John Kerry,democrat
2004,6045,14,88030,15.903669203680565,California,Mendocino,John Kerry,democrat
2004,6047,28,237180,11.81,California,Merced,George W. Bush,republican
2004,6053,44,408731,10.77,California,Monterey,John Kerry,democrat
2004,6055,10,130387,7.669476251466787,California,Napa,John Kerry,democrat
2004,6059,165,2941711,5.61,California,Orange,George W. Bush,republican
2004,6061,20,302841,6.6,California,Placer,George W. Bush,republican
2004,6065,156,1856542,8.4,California,Riverside,George W. Bush,republican
2004,6067,137,1348932,10.16,California,Sacramento,John Kerry,democrat
2004,6071,225,1899065,11.85,California,San Bernardino,George W. Bush,republican
2004,6073,213,2930007,7.27,California,San Diego,George W. Bush,republican
2004,6075,72,761325,9.46,California,San Francisco,John Kerry,democrat
2004,6077,64,642898,9.95,California,San Joaquin,George W. Bush,republican
2004,6079,17,256842,6.618855171661956,California,San Luis Obispo,George W. Bush,republican
2004,6081,39,690161,5.65,California,San Mateo,John Kerry,democrat
2004,6083,21,407284,5.16,California,Santa Barbara,John Kerry,democrat
2004,6085,80,1663167,4.81,California,Santa Clara,John Kerry,democrat
2004,6087,14,252356,5.547718302715212,California,Santa Cruz,John Kerry,democrat
2004,6089,23,174867,13.15,California,Shasta,George W. Bush,republican
2004,6093,10,44394,22.525566517997927,California,Siskiyou,George W. Bush,republican
2004,6095,33,409301,8.06,California,Solano,John Kerry,democrat
2004,6097,34,466809,7.28,California,Sonoma,John Kerry,democrat
2004,6099,52,492613,10.56,California,Stanislaus,George W. Bush,republican
2004,6101,15,86484,17.344248647148607,California,Sutter,George W. Bush,republican
2004,6107,38,398226,9.54,California,Tulare,George W. Bush,republican
2004,6109,12,56602,21.200664287481008,California,Tuolumne,George W. Bush,republican
2004,6111,53,793994,6.68,California,Ventura,George W. Bush,republican
2004,8001,49,384809,12.73,Colorado,Adams,John Kerry,democrat
2004,8005,65,518971,12.52,Colorado,Arapahoe,George W. Bush,republican
2004,8013,21,279728,7.51,Colorado,Boulder,John Kerry,democrat
2004,8031,86,550756,15.61,Colorado,Denver,John Kerry,democrat
2004,8035,22,232508,9.46,Colorado,Douglas,George W. Bush,republican
2004,8041,80,556667,14.37,Colorado,El Paso,George W. Bush,republican
2004,8059,53,520900,10.17,Colorado,Jefferson,George W. Bush,republican
2004,8069,14,271510,5.156347832492357,Colorado,Larimer,George W. Bush,republican
2004,8077,15,127678,11.748304328075314,Colorado,Mesa,George W. Bush,republican
2004,8101,23,148654,15.47,Colorado,Pueblo,John Kerry,democrat
2004,8123,19,215322,8.82399383249273,Colorado,Weld,George W. Bush,republican
2004,9001,44,897472,4.9,Connecticut,Fairfield,John Kerry,democrat
2004,9003,42,874449,4.8,Connecticut,Hartford,John Kerry,democrat
2004,9009,43,844505,5.09,Connecticut,New Haven,John Kerry,democrat
2004,9011,19,268595,7.073847242130345,Connecticut,New London,John Kerry,democrat
2004,10003,51,518944,9.83,Delaware,New Castle,John Kerry,democrat
2004,10005,16,172517,9.274448315238498,Delaware,Sussex,George W. Bush,republican
2004,11001,143,567754,25.19,District of Columbia,District of Columbia,John Kerry,democrat
2004,12001,18,229867,7.830615094815697,Florida,Alachua,John Kerry,democrat
2004,12005,17,158804,10.705020024684517,Florida,Bay,George W. Bush,republican
2004,12009,48,518722,9.25,Florida,Brevard,George W. Bush,republican
2004,12011,137,1725461,7.94,Florida,Broward,John Kerry,democrat
2004,12015,22,157755,13.95,Florida,Charlotte,George W. Bush,republican
2004,12017,14,129840,10.782501540357362,Florida,Citrus,George W. Bush,republican
2004,12019,21,163238,12.86,Florida,Clay,George W. Bush,republican
2004,12021,22,296021,7.43,Florida,Collier,George W. Bush,republican
2004,12031,144,820070,17.56,Florida,Duval,George W. Bush,republican
2004,12033,39,298225,13.08,Florida,Escambia,George W. Bush,republican
2004,12035,10,69387,14.411921541499128,Florida,Flagler,George W. Bush,republican
2004,12039,12,45129,26.590440736555205,Florida,Gadsden,John Kerry,democrat
2004,12053,13,149593,8.69024620135969,Florida,Hernando,George W. Bush,republican
2004,12055,14,93079,15.04098668872678,Florida,Highlands,George W. Bush,republican
2004,12057,102,1108225,9.2,Florida,Hillsborough,George W. Bush,republican
2004,12061,12,125001,9.599923200614395,Florida,Indian River,George W. Bush,republican
2004,12069,28,254625,11.0,Florida,Lake,George W. Bush,republican
2004,12071,74,522431,14.16,Florida,Lee,George W. Bush,republican
2004,12073,20,254188,7.87,Florida,Leon,John Kerry,democrat
2004,12081,26,296183,8.78,Florida,Manatee,George W. Bush,republican
2004,12083,50,291164,17.17,Florida,Marion,George W. Bush,republican
2004,12085,21,139729,15.03,Florida,Martin,George W. Bush,republican
2004,12086,243,2358684,10.3,Florida,Miami-Dade,John Kerry,democrat
2004,12087,10,77616,12.883941455370026,Florida,Monroe,John Kerry,democrat
2004,12091,20,182506,10.96,Florida,Okaloosa,George W. Bush,republican
2004,12095,89,1011681,8.8,Florida,Orange,John Kerry,democrat
2004,12097,16,216541,7.388900947164741,Florida,Osceola,George W. Bush,republican
2004,12099,148,1252223,11.82,Florida,Palm Beach,John Kerry,democrat
2004,12101,56,401648,13.94,Florida,Pasco,George W. Bush,republican
2004,12103,103,928305,11.1,Florida,Pinellas,George W. Bush,republican
2004,12105,50,527685,9.48,Florida,Polk,George W. Bush,republican
2004,12107,14,72831,19.2225837898697,Florida,Putnam,George W. Bush,republican
2004,12109,11,151717,7.250341095592452,Florida,St. Johns,George W. Bush,republican
2004,12111,26,228548,11.38,Florida,St. Lucie,John Kerry,democrat
2004,12115,32,357751,8.94,Florida,Sarasota,George W. Bush,republican
2004,12117,28,395230,7.08,Florida,Seminole,George W. Bush,republican
2004,12127,74,476845,15.52,Florida,Volusia,John Kerry,democrat
2004,13021,26,154159,16.87,Georgia,Bibb,John Kerry,democrat
2004,13045,11,99774,11.02491631086255,Georgia,Carroll,George W. Bush,republican
2004,13051,32,240818,13.29,Georgia,Chatham,John Kerry,democrat
2004,13057,15,173105,8.665260968776177,Georgia,Cherokee,George W. Bush,republican
2004,13063,35,255322,13.71,Georgia,Clayton,John Kerry,democrat
2004,13067,49,640346,7.65,Georgia,Cobb,George W. Bush,republican
2004,13071,15,42987,34.89427036080676,Georgia,Colquitt,George W. Bush,republican
2004,13073,10,102934,9.714962985991022,Georgia,Columbia,George W. Bush,republican
2004,13077,10,104089,9.607163100807961,Georgia,Coweta,George W. Bush,republican
2004,13089,99,666204,14.86,Georgia,DeKalb,John Kerry,democrat
2004,13095,12,94596,12.685525815045034,Georgia,Dougherty,John Kerry,democrat
2004,13097,11,107377,10.244279501196718,Georgia,Douglas,George W. Bush,republican
2004,13113,15,99443,15.084017980149431,Georgia,Fayette,George W. Bush,republican
2004,13115,19,94014,20.209755993788157,Georgia,Floyd,George W. Bush,republican
2004,13121,131,809481,16.18,Georgia,Fulton,John Kerry,democrat
2004,13135,65,687468,9.45,Georgia,Gwinnett,George W. Bush,republican
2004,13139,14,156385,8.952265242830196,Georgia,Hall,George W. Bush,republican
2004,13153,12,123723,9.699085861157586,Georgia,Houston,George W. Bush,republican
2004,13185,11,96510,11.397782613200706,Georgia,Lowndes,George W. Bush,republican
2004,13215,27,185057,14.59,Georgia,Muscogee,John Kerry,democrat
2004,13245,22,196883,11.17,Georgia,Richmond,John Kerry,democrat
2004,13297,11,70334,15.639662183296842,Georgia,Walton,George W. Bush,republican
2004,13313,13,91842,14.154744016898587,Georgia,Whitfield,George W. Bush,republican
2004,15003,30,907997,3.3,Hawaii,Honolulu,John Kerry,democrat
2004,16001,29,334926,8.66,Idaho,Ada,George W. Bush,republican
2004,16005,12,76834,15.61808574329073,Idaho,Bannock,George W. Bush,republican
2004,16019,12,89514,13.405724244252296,Idaho,Bonneville,George W. Bush,republican
2004,16027,20,157130,12.73,Idaho,Canyon,George W. Bush,republican
2004,16055,15,121002,12.396489314226212,Idaho,Kootenai,George W. Bush,republican
2004,17031,580,5252021,11.04,Illinois,Cook,John Kerry,democrat
2004,17043,28,913940,3.06,Illinois,DuPage,George W. Bush,republican
2004,17089,28,466884,6.0,Illinois,Kane,George W. Bush,republican
2004,17097,21,677735,3.1,Illinois,Lake,George W. Bush,republican
2004,17111,10,287997,3.4722583915804677,Illinois,McHenry,George W. Bush,republican
2004,17113,11,159096,6.914064464222859,Illinois,McLean,George W. Bush,republican
2004,17119,13,263722,4.929433266849182,Illinois,Madison,John Kerry,democrat
2004,17143,20,182613,10.95,Illinois,Peoria,John Kerry,democrat
2004,17163,39,260214,14.99,Illinois,St. Clair,John Kerry,democrat
2004,17167,11,191885,5.732600255361284,Illinois,Sangamon,George W. Bush,republican
2004,17183,10,82955,12.054728467241276,Illinois,Vermilion,George W. Bush,republican
2004,17197,29,605934,4.79,Illinois,Will,George W. Bush,republican
2004,17201,19,284337,6.68221160102273,Illinois,Winnebago,George W. Bush,republican
2004,18003,29,340916,8.51,Indiana,Allen,George W. Bush,republican
2004,18035,15,118938,12.611612773041417,Indiana,Delaware,George W. Bush,republican
2004,18059,10,60922,16.414431568234793,Indiana,Hancock,George W. Bush,republican
2004,18081,13,124192,10.467662973460449,Indiana,Johnson,George W. Bush,republican
2004,18089,105,487405,21.54,Indiana,Lake,John Kerry,democrat
2004,18091,12,108914,11.017867308151386,Indiana,LaPorte,John Kerry,democrat
2004,18095,13,131366,9.896015711828023,Indiana,Madison,George W. Bush,republican
2004,18097,138,870378,15.86,Indiana,Marion,John Kerry,democrat
2004,18127,13,153664,8.460016659725115,Indiana,Porter,George W. Bush,republican
2004,18141,16,264541,6.04821180837753,Indiana,St. Joseph,George W. Bush,republican
2004,18163,17,175113,9.708017108952504,Indiana,Vanderburgh,George W. Bush,republican
2004,18167,14,104662,13.376392578013034,Indiana,Vigo,George W. Bush,republican
2004,19013,10,126682,7.893781279108318,Iowa,Black Hawk,John Kerry,democrat
2004,19113,11,198314,5.546759179886442,Iowa,Linn,John Kerry,democrat
2004,19153,23,392164,5.86,Iowa,Polk,John Kerry,democrat
2004,19163,14,158145,8.852635239811566,Iowa,Scott,John Kerry,democrat
2004,20091,27,495396,5.45,Kansas,Johnson,George W. Bush,republican
2004,20161,12,64218,18.68634962160142,Kansas,Riley,George W. Bush,republican
2004,20173,51,464021,10.99,Kansas,Sedgwick,George W. Bush,republican
2004,20177,23,171378,13.42,Kansas,Shawnee,George W. Bush,republican
2004,20209,39,154874,25.18,Kansas,Wyandotte,John Kerry,democrat
2004,21059,12,92769,12.93535556058597,Kentucky,Daviess,George W. Bush,republican
2004,21067,32,272377,11.75,Kentucky,Fayette,George W. Bush,republican
2004,21071,14,41128,34.04007002528691,Kentucky,Floyd,John Kerry,democrat
2004,21093,10,95015,10.524654001999684,Kentucky,Hardin,George W. Bush,republican
2004,21111,108,706828,15.28,Kentucky,Jefferson,John Kerry,democrat
2004,21117,19,153138,12.407109926993954,Kentucky,Kenton,George W. Bush,republican
2004,21125,12,55811,21.50113776854025,Kentucky,Laurel,George W. Bush,republican
2004,21145,10,64270,15.559358954411078,Kentucky,McCracken,George W. Bush,republican
2004,21151,10,76673,13.042400845147574,Kentucky,Madison,George W. Bush,republican
2004,21179,10,39947,25.033168948857238,Kentucky,Nelson,George W. Bush,republican
2004,21195,12,66070,18.16255486605116,Kentucky,Pike,John Kerry,democrat
2004,21235,10,36163,27.652573071924344,Kentucky,Whitley,George W. Bush,republican
2004,22001,18,59223,30.393597082214683,Louisiana,Acadia,George W. Bush,republican
2004,22005,17,86352,19.68686307207708,Louisiana,Ascension,George W. Bush,republican
2004,22015,18,105435,17.072129748186086,Louisiana,Bossier,George W. Bush,republican
2004,22017,59,249157,23.68,Louisiana,Caddo,George W. Bush,republican
2004,22019,20,185593,10.78,Louisiana,Calcasieu,George W. Bush,republican
2004,22033,70,414162,16.9,Louisiana,East Baton Rouge,George W. Bush,republican
2004,22051,89,456602,19.49,Louisiana,Jefferson,George W. Bush,republican
2004,22055,18,199338,9.029888932366132,Louisiana,Lafayette,George W. Bush,republican
2004,22057,11,92580,11.881615899762368,Louisiana,Lafourche,George W. Bush,republican
2004,22063,10,106048,9.429692214846106,Louisiana,Livingston,George W. Bush,republican
2004,22071,264,493765,53.47,Louisiana,Orleans,John Kerry,democrat
2004,22073,17,149293,11.387004079226756,Louisiana,Ouachita,George W. Bush,republican
2004,22079,19,127095,14.949447263857744,Louisiana,Rapides,George W. Bush,republican
2004,22087,15,70547,21.262420797482527,Louisiana,St. Bernard,George W. Bush,republican
2004,22095,10,44822,22.31047253580831,Louisiana,St. John the Baptist,John Kerry,democrat
2004,22097,19,84487,22.488666895498714,Louisiana,St. Landry,George W. Bush,republican
2004,22103,21,211405,9.93,Louisiana,St. Tammany,George W. Bush,republican
2004,22105,15,105335,14.240281008211895,Louisiana,Tangipahoa,George W. Bush,republican
2004,22109,10,106783,9.364786529691056,Louisiana,Terrebonne,George W. Bush,republican
2004,22115,10,51402,19.45449593401035,Louisiana,Vernon,George W. Bush,republican
2004,22117,10,44521,22.46131039284832,Louisiana,Washington,George W. Bush,republican
2004,22119,10,41145,24.304289707133307,Louisiana,Webster,George W. Bush,republican
2004,23005,14,274920,5.092390513603958,Maine,Cumberland,John Kerry,democrat
2004,23019,10,148814,6.719797868480116,Maine,Penobscot,John Kerry,democrat
2004,23025,10,51328,19.482543640897756,Maine,Somerset,John Kerry,democrat
2004,23031,18,197408,9.118171502674665,Maine,York,John Kerry,democrat
2004,24003,41,513259,7.99,Maryland,Anne Arundel,George W. Bush,republican
2004,24005,69,784371,8.8,Maryland,Baltimore,John Kerry,democrat
2004,24013,14,163915,8.541012109935027,Maryland,Carroll,George W. Bush,republican
2004,24015,13,94809,13.71177841766077,Maryland,Cecil,George W. Bush,republican
2004,24021,10,217776,4.591874219381383,Maryland,Frederick,George W. Bush,republican
2004,24025,14,234849,5.961277246230557,Maryland,Harford,George W. Bush,republican
2004,24027,13,265919,4.888706711442206,Maryland,Howard,John Kerry,democrat
2004,24031,30,914991,3.28,Maryland,Montgomery,John Kerry,democrat
2004,24033,146,845950,17.26,Maryland,Prince George's,John Kerry,democrat
2004,24043,10,139423,7.172417750299449,Maryland,Washington,George W. Bush,republican
2004,24045,12,90210,13.302294645826406,Maryland,Wicomico,George W. Bush,republican
2004,24510,220,624222,35.24,Maryland,Baltimore City,John Kerry,democrat
2004,25005,16,545988,2.930467336278453,Massachusetts,Bristol,John Kerry,democrat
2004,25009,16,729783,2.1924325450168065,Massachusetts,Essex,John Kerry,democrat
2004,25013,14,460841,3.0379241430341484,Massachusetts,Hampden,John Kerry,democrat
2004,25017,29,1459232,1.99,Massachusetts,Middlesex,John Kerry,democrat
2004,25023,23,485010,4.74,Massachusetts,Plymouth,John Kerry,democrat
2004,25025,57,691272,8.25,Massachusetts,Suffolk,John Kerry,democrat
2004,25027,26,777855,3.34,Massachusetts,Worcester,John Kerry,democrat
2004,26017,11,109453,10.049975788694692,Michigan,Bay,John Kerry,democrat
2004,26021,11,159742,6.886103842445944,Michigan,Berrien,George W. Bush,republican
2004,26025,17,139443,12.19136134477887,Michigan,Calhoun,George W. Bush,republican
2004,26037,10,70605,14.163302882232138,Michigan,Clinton,George W. Bush,republican
2004,26045,12,107533,11.159365032129672,Michigan,Eaton,George W. Bush,republican
2004,26049,58,442534,13.11,Michigan,Genesee,John Kerry,democrat
2004,26065,15,283586,5.289400746158132,Michigan,Ingham,John Kerry,democrat
2004,26075,10,162140,6.167509559639817,Michigan,Jackson,George W. Bush,republican
2004,26077,17,242505,7.010164738871364,Michigan,Kalamazoo,John Kerry,democrat
2004,26081,37,589554,6.28,Michigan,Kent,George W. Bush,republican
2004,26093,10,175245,5.7062968986276354,Michigan,Livingston,George W. Bush,republican
2004,26099,61,823418,7.41,Michigan,Macomb,George W. Bush,republican
2004,26115,16,151117,10.58782268043966,Michigan,Monroe,George W. Bush,republican
2004,26121,11,172771,6.3668092446070235,Michigan,Muskegon,John Kerry,democrat
2004,26125,75,1203812,6.23,Michigan,Oakland,John Kerry,democrat
2004,26145,23,208489,11.03,Michigan,Saginaw,John Kerry,democrat
2004,26147,18,168457,10.68521937348997,Michigan,St. Clair,George W. Bush,republican
2004,26161,21,339422,6.19,Michigan,Washtenaw,John Kerry,democrat
2004,26163,427,1983830,21.52,Michigan,Wayne,John Kerry,democrat
2004,27003,23,316643,7.26,Minnesota,Anoka,George W. Bush,republican
2004,27035,10,58814,17.002754446220287,Minnesota,Crow Wing,George W. Bush,republican
2004,27037,21,377143,5.57,Minnesota,Dakota,George W. Bush,republican
2004,27053,91,1118756,8.13,Minnesota,Hennepin,John Kerry,democrat
2004,27109,12,133195,9.00934719771763,Minnesota,Olmsted,George W. Bush,republican
2004,27123,29,501104,5.79,Minnesota,Ramsey,John Kerry,democrat
2004,27137,14,199304,7.024445068839562,Minnesota,Saint Louis,John Kerry,democrat
2004,27145,10,139788,7.153689873236615,Minnesota,Stearns,George W. Bush,republican
2004,27163,10,215937,4.630980332226529,Minnesota,Washington,George W. Bush,republican
2004,28027,13,28508,45.601234741125296,Mississippi,Coahoma,John Kerry,democrat
2004,28033,12,130767,9.176627130698112,Mississippi,DeSoto,George W. Bush,republican
2004,28047,28,195971,14.29,Mississippi,Harrison,George W. Bush,republican
2004,28049,63,248147,25.39,Mississippi,Hinds,John Kerry,democrat
2004,28059,25,136565,18.31,Mississippi,Jackson,George W. Bush,republican
2004,28067,10,65296,15.314873805439845,Mississippi,Jones,George W. Bush,republican
2004,28075,16,78055,20.49836653641663,Mississippi,Lauderdale,George W. Bush,republican
2004,28087,11,59699,18.425769275867268,Mississippi,Lowndes,George W. Bush,republican
2004,28089,18,82283,21.87572159498317,Mississippi,Madison,George W. Bush,republican
2004,28121,19,127232,14.933350100603622,Mississippi,Rankin,George W. Bush,republican
2004,28151,11,56802,19.36551529875709,Mississippi,Washington,John Kerry,democrat
2004,29021,15,86039,17.433954369530095,Missouri,Buchanan,George W. Bush,republican
2004,29023,10,41476,24.110328864885716,Missouri,Butler,George W. Bush,republican
2004,29037,14,90759,15.425467446754594,Missouri,Cass,George W. Bush,republican
2004,29047,20,196718,10.17,Missouri,Clay,George W. Bush,republican
2004,29077,23,253130,9.09,Missouri,Greene,George W. Bush,republican
2004,29095,106,658307,16.1,Missouri,Jackson,George W. Bush,republican
2004,29183,14,319729,4.378708218522561,Missouri,St. Charles,George W. Bush,republican
2004,29187,11,60829,18.083479919117526,Missouri,St. Francois,George W. Bush,republican
2004,29189,94,1007813,9.33,Missouri,St. Louis County,John Kerry,democrat
2004,29510,94,330988,28.4,Missouri,St. Louis City,John Kerry,democrat
2004,30013,14,80198,17.456794433776402,Montana,Cascade,George W. Bush,republican
2004,30029,14,81247,17.23140546727879,Montana,Flathead,George W. Bush,republican
2004,30049,10,58041,17.22920004824176,Montana,Lewis and Clark,George W. Bush,republican
2004,30063,15,100934,14.861196425386886,Montana,Missoula,John Kerry,democrat
2004,31055,34,482075,7.05,Nebraska,Douglas,George W. Bush,republican
2004,31109,15,265087,5.658519655811111,Nebraska,Lancaster,George W. Bush,republican
2004,31153,11,136339,8.068124307791608,Nebraska,Sarpy,George W. Bush,republican
2004,32003,271,1662773,16.3,Nevada,Clark,John Kerry,democrat
2004,32019,12,42534,28.21272393849626,Nevada,Lyon,George W. Bush,republican
2004,32023,10,37287,26.818998578593074,Nevada,Nye,George W. Bush,republican
2004,32031,59,382777,15.41,Nevada,Washoe,George W. Bush,republican
2004,32510,13,55995,23.216358603446736,Nevada,Carson City,George W. Bush,republican
2004,33011,16,394428,4.056507144523208,New Hampshire,Hillsborough,George W. Bush,republican
2004,33015,18,289103,6.226154692272305,New Hampshire,Rockingham,George W. Bush,republican
2004,34001,15,267723,5.602805885187302,New Jersey,Atlantic,John Kerry,democrat
2004,34003,22,893378,2.46,New Jersey,Bergen,John Kerry,democrat
2004,34005,15,446548,3.3591013732006414,New Jersey,Burlington,John Kerry,democrat
2004,34007,60,510137,11.76,New Jersey,Camden,John Kerry,democrat
2004,34013,120,791305,15.16,New Jersey,Essex,John Kerry,democrat
2004,34017,26,614607,4.23,New Jersey,Hudson,John Kerry,democrat
2004,34021,20,361248,5.54,New Jersey,Mercer,John Kerry,democrat
2004,34023,18,781582,2.303021308064925,New Jersey,Middlesex,John Kerry,democrat
2004,34025,25,628605,3.98,New Jersey,Monmouth,George W. Bush,republican
2004,34027,12,483997,2.479354210873208,New Jersey,Morris,George W. Bush,republican
2004,34029,27,551262,4.9,New Jersey,Ocean,George W. Bush,republican
2004,34031,18,493981,3.64386484500416,New Jersey,Passaic,John Kerry,democrat
2004,34039,28,526916,5.31,New Jersey,Union,John Kerry,democrat
2004,35001,80,600449,13.32,New Mexico,Bernalillo,John Kerry,democrat
2004,35005,19,61478,30.90536452064153,New Mexico,Chaves,George W. Bush,republican
2004,35009,11,46640,23.58490566037736,New Mexico,Curry,George W. Bush,republican
2004,35013,17,184939,9.192220137450727,New Mexico,Dona Ana,John Kerry,democrat
2004,35035,11,62662,17.554498739267817,New Mexico,Otero,George W. Bush,republican
2004,35043,14,102583,13.647485450805688,New Mexico,Sandoval,George W. Bush,republican
2004,35049,19,136391,13.930537938720297,New Mexico,Santa Fe,John Kerry,democrat
2004,35061,24,69021,34.77,New Mexico,Valencia,George W. Bush,republican
2004,36001,10,302173,3.3093625174982546,New York,Albany,John Kerry,democrat
2004,36005,102,1358963,7.51,New York,Bronx,John Kerry,democrat
2004,36007,11,200974,5.473344810771542,New York,Broome,John Kerry,democrat
2004,36029,62,938333,6.61,New York,Erie,John Kerry,democrat
2004,36047,181,2459094,7.36,New York,Kings,John Kerry,democrat
2004,36055,50,741075,6.75,New York,Monroe,John Kerry,democrat
2004,36059,41,1337964,3.06,New York,Nassau,John Kerry,democrat
2004,36061,51,1569947,3.25,New York,New York,John Kerry,democrat
2004,36067,24,461412,5.2,New York,Onondaga,John Kerry,democrat
2004,36071,21,362934,5.79,New York,Orange,George W. Bush,republican
2004,36081,91,2198516,4.14,New York,Queens,John Kerry,democrat
2004,36083,10,155523,6.429917118368344,New York,Rensselaer,John Kerry,democrat
2004,36085,12,456846,2.626705717024993,New York,Richmond,George W. Bush,republican
2004,36091,10,211478,4.7286242540595245,New York,Saratoga,George W. Bush,republican
2004,36093,10,148900,6.71591672263264,New York,Schenectady,John Kerry,democrat
2004,36101,14,98983,14.14384288211107,New York,Steuben,George W. Bush,republican
2004,36103,54,1478215,3.65,New York,Suffolk,John Kerry,democrat
2004,36119,31,935457,3.31,New York,Westchester,John Kerry,democrat
2004,37009,10,25684,38.9347453667653,North Carolina,Ashe,George W. Bush,republican
2004,37021,28,218139,12.84,North Carolina,Buncombe,George W. Bush,republican
2004,37023,12,89394,13.423719712732398,North Carolina,Burke,George W. Bush,republican
2004,37025,12,146429,8.19509796556693,North Carolina,Cabarrus,George W. Bush,republican
2004,37027,11,79471,13.841527097935096,North Carolina,Caldwell,George W. Bush,republican
2004,37035,15,147016,10.20297110518583,North Carolina,Catawba,George W. Bush,republican
2004,37045,22,97134,22.65,North Carolina,Cleveland,George W. Bush,republican
2004,37047,16,55099,29.038639539737567,North Carolina,Columbus,George W. Bush,republican
2004,37051,36,307629,11.7,North Carolina,Cumberland,George W. Bush,republican
2004,37057,19,154179,12.323338457247745,North Carolina,Davidson,George W. Bush,republican
2004,37061,10,52732,18.963817037093225,North Carolina,Duplin,George W. Bush,republican
2004,37063,26,238376,10.91,North Carolina,Durham,John Kerry,democrat
2004,37065,10,56064,17.83675799086758,North Carolina,Edgecombe,John Kerry,democrat
2004,37067,48,319997,15.0,North Carolina,Forsyth,George W. Bush,republican
2004,37069,12,53119,22.590786724147666,North Carolina,Franklin,George W. Bush,republican
2004,37071,25,191646,13.04,North Carolina,Gaston,George W. Bush,republican
2004,37081,44,440597,9.99,North Carolina,Guilford,John Kerry,democrat
2004,37085,10,98545,10.147648282510529,North Carolina,Harnett,George W. Bush,republican
2004,37089,10,95797,10.438740252826289,North Carolina,Henderson,George W. Bush,republican
2004,37097,13,136514,9.522832823007164,North Carolina,Iredell,George W. Bush,republican
2004,37101,11,140055,7.854057334618544,North Carolina,Johnston,George W. Bush,republican
2004,37111,11,43390,25.351463470845818,North Carolina,McDowell,George W. Bush,republican
2004,37119,102,772949,13.2,North Carolina,Mecklenburg,John Kerry,democrat
2004,37125,10,79475,12.582573136206353,North Carolina,Moore,George W. Bush,republican
2004,37127,12,90262,13.294631184773214,North Carolina,Nash,George W. Bush,republican
2004,37129,20,178362,11.21,North Carolina,New Hanover,George W. Bush,republican
2004,37133,15,158837,9.443643483571208,North Carolina,Onslow,George W. Bush,republican
2004,37147,14,144486,9.68952009191202,North Carolina,Pitt,George W. Bush,republican
2004,37151,22,134732,16.33,North Carolina,Randolph,George W. Bush,republican
2004,37155,33,126117,26.17,North Carolina,Robeson,John Kerry,democrat
2004,37157,17,92382,18.401853174860904,North Carolina,Rockingham,George W. Bush,republican
2004,37159,15,132202,11.346273127486725,North Carolina,Rowan,George W. Bush,republican
2004,37161,12,64692,18.54943424225561,North Carolina,Rutherford,George W. Bush,republican
2004,37163,10,61376,16.293013555787276,North Carolina,Sampson,George W. Bush,republican
2004,37167,12,58638,20.464545175483476,North Carolina,Stanly,George W. Bush,republican
2004,37171,11,72219,15.231448787715143,North Carolina,Surry,George W. Bush,republican
2004,37179,12,151452,7.923302432453847,North Carolina,Union,George W. Bush,republican
2004,37183,53,716336,7.4,North Carolina,Wake,George W. Bush,republican
2004,37191,17,116484,14.594279042615295,North Carolina,Wayne,George W. Bush,republican
2004,37195,14,76140,18.387181507748885,North Carolina,Wilson,George W. Bush,republican
2004,39007,16,102648,15.587249629802821,Ohio,Ashtabula,John Kerry,democrat
2004,39017,18,346655,5.192482439312862,Ohio,Butler,George W. Bush,republican
2004,39023,15,141380,10.609704342905646,Ohio,Clark,George W. Bush,republican
2004,39035,130,1346714,9.65,Ohio,Cuyahoga,John Kerry,democrat
2004,39045,14,136074,10.288519482046533,Ohio,Fairfield,George W. Bush,republican
2004,39049,129,1099603,11.73,Ohio,Franklin,John Kerry,democrat
2004,39061,111,817306,13.58,Ohio,Hamilton,George W. Bush,republican
2004,39085,16,227829,7.022810967875029,Ohio,Lake,George W. Bush,republican
